userId,userName,debutYear,firstPostTime,firstTitle,firstContentId,latestPostTime,latestTitle,latestContentId,isActiveRecent1Year
5701,ねこぢる,2017,2017-08-20 12:11:03,【バイクで行こう】CB400SBで行く、国道20号 上野原～,sm31779585,2018-07-26 17:28:20,【バイクで行こう】いつから国産スーパーカブ90が峠道に向かないと錯覚していた？,sm33587472,False
11575,Anz.,2021,2021-01-20 12:00:00,ぶらっとひとりたび #5 &quot;新潟・弥彦&quot;【VOICEROID旅行】,sm38146397,2021-01-20 12:00:00,ぶらっとひとりたび #5 &quot;新潟・弥彦&quot;【VOICEROID旅行】,sm38146397,False
11732,もっこもこ,2022,2022-10-10 19:01:02,萌ゆる季節のポタリングVol.1 枚岡神社【日帰り旅行祭】,sm41210442,2026-01-18 20:40:04,萌ゆる季節のポタリングVol.6 小牧長久手,sm45851840,True
14002,詩知里屋◆男爵,2020,2020-03-16 15:30:02,【1分弱車載祭】旅行動画勢が行く、世界の車載から,sm36522150,2020-03-16 15:30:02,【1分弱車載祭】旅行動画勢が行く、世界の車載から,sm36522150,False
16958,edodes,2023,2023-07-15 22:30:00,【クソデカ地名モニュメント投稿祭】ただのランチ？【CeVIO_AI】,sm42488111,2023-07-15 22:30:00,【クソデカ地名モニュメント投稿祭】ただのランチ？【CeVIO_AI】,sm42488111,False
19634,チャフ,2022,2022-10-02 00:48:03,【初投稿】フィーちゃんと気ままサイクリング【#0.1 彩湖サイクリング】【ニコニコ自転車動画祭2022秋】,sm41161749,2025-01-05 20:21:05,フィーちゃんと気ままサイクリング 【#7 初日の出ポタ！】,sm44507620,False
19718,一方通行,2016,2016-02-27 22:04:21,【CB400SB】東北ずん子と行く奥吉野ツーリング,sm28311480,2022-05-14 10:45:00,昼下がりのカフェツーリング - 結月ゆかり車載,sm40463124,False
21743,うにょ,2020,2020-03-21 20:31:02,【VOICEROID車載】Ninjaに乗った茜ちゃん　その1【Ninja250】,sm36548887,2021-04-09 14:20:03,【Voiceroid車載】（タイトルは）ないです… パート3,sm38555825,False
23152,JunK-P,2020,2020-11-06 21:20:03,【ロードバイク車載】さとうささらは高い所に登りがち！？＃１乗鞍エコーライン,sm37780254,2021-11-08 01:10:02,【ロードバイク車載】さとうささらは高い所に登りがち！？ ＃3乗鞍エコーライン2021（秋）,sm39594712,False
23904,キャプテン・宮藤,2018,2018-10-25 20:20:02,【結月ゆかり車載】きっとまた旅に出る part.1【GSR250】,sm34073996,2019-05-15 00:27:02,【結月ゆかり車載】きっとまた旅に出る part.3【GSR250】,sm35124593,False
25892,投人,2026,2026-03-22 19:00:00,【手抜き車載祭】コスモスとつけ麺と私【半年振りに投稿しました】【東北きりたん車載動画】,sm46085002,2026-08-11 18:30:00,【VOICEVOX5周年文化祭】39アウトレット入間店に行ってきたぞ（再走）【WhiteCUL車載動画】,sm46654352,True
26081,うさぎぱんつ,2022,2022-05-16 22:15:03,[A.I.VOICE車載]琴葉姉妹のZ400で行くソロツーリングの旅 #1 [Z400],sm40477241,2022-12-02 19:00:00,[A.I.VOICE車載]琴葉姉妹のZ400で行くソロツーリングの旅 北海道ツーリング篇#1[Z400],sm41451011,False
26670,もやし1号機,2016,2016-12-24 22:18:21,【くりの郷】ぼっち道の駅めぐりPart.2-1【Cevio車載】,sm30291951,2019-08-05 15:00:00,ささらと琴葉姉妹のご近所散歩ツーリングPart12　大阪府交野市ほしだ園地,sm35493880,False
28249,加藤かな,2023,2023-03-24 19:00:00,あかりちゃんとCX-30 その1：初めてのマイカー,sm41977838,2023-03-24 19:00:00,あかりちゃんとCX-30 その1：初めてのマイカー,sm41977838,False
31810,まぼ,2022,2022-10-16 22:50:02,【ミニベロで行く】蒙古タンメン中本渋谷店,sm41242367,2022-10-24 06:00:00,【ミニベロで行く】蒙古タンメン中本新宿店,sm41274683,False
32946,nagiha,2019,2019-06-04 01:38:02,ボイスロイドと始めるバイクライフ! 第1話　羽田プチツーリング,sm35216964,2020-05-23 18:24:02,ボイスロイドと始めるバイクライフ! 第4話　清里編,sm36909487,False
36449,おけら,2019,2019-04-07 09:24:01,【VOICEROID車載】 原付でお花見,sm34926250,2019-07-28 10:10:02,【VOICEROID車載】 バイクのある日々 Part 3 「レトロな風景」,sm35459325,False
36777,たつしろ,2025,2025-07-21 17:00:00,【初投稿】ゆかりさんの鉄板！避暑ツーリング【シンプル車載動画投稿祭2025】,sm45208166,2025-07-21 17:00:00,【初投稿】ゆかりさんの鉄板！避暑ツーリング【シンプル車載動画投稿祭2025】,sm45208166,False
37251,ナカガワP,2022,2022-08-17 21:57:02,Pとゆかりのレンタルおバイク #01 針テラス～月ヶ瀬温泉,sm40938758,2025-08-16 19:02:36,【ギャルゲ車載】「あ、あの、それキミのバイクだよね？よ、よかったら乗せて欲しいんだけど...」 #宮舞モカ,sm45288123,True
41439,みかも,2022,2022-09-13 16:36:03,腹ペコあかりちゃんはお出かけしたい☆ Part1 多摩湖自転車道周辺,sm41074220,2025-10-12 23:59:00,【くまもと動画投稿祭】初熊本旅行　4泊5日ダイジェスト　阿蘇と温泉と飯テロ,sm45495453,True
42911,アーテル,2023,2023-07-27 21:00:00,【CeVIO車載】初めての納車と給油までの初運転【CBR250RR】,sm42537274,2023-07-27 21:00:00,【CeVIO車載】初めての納車と給油までの初運転【CBR250RR】,sm42537274,False
43993,雪楓,2021,2021-02-22 00:10:03,【CeVIO車載】すずきつづみは北海道を旅したい PartTest【すずきつづみ投稿祭】,sm38312142,2026-07-15 18:00:00,【CeVIO車載】すずきつづみは北海道を旅したい Part26【シンプル車載動画投稿祭2026 編】,sm46545972,True
46420,sheltie,2017,2017-01-04 02:23:24,【RC390】初めての高速道路,sm30364539,2024-12-14 20:41:04,【Tesi3D】#012 ただの気晴らしに伊東マリンタウンツーリング【VVlog】,sm44425189,False
47062,愛米,2022,2022-10-31 00:47:02,【VOICEVOX実況】久留米日帰り観光旅行！【Vlog】,sm41305304,2022-10-31 00:47:02,【VOICEVOX実況】久留米日帰り観光旅行！【Vlog】,sm41305304,False
47605,あばたー,2018,2018-10-01 18:45:02,琴葉姉妹とキャンプ場紹介！　２泊目,sm33949835,2018-10-29 21:21:02,琴葉姉妹とキャンプ場紹介！　３泊目,sm34094085,False
47641,駄ネコ,2022,2022-10-07 00:00:00,精霊といく旅行の世界より　伊勢神宮と半月聖地,sm41184338,2025-07-21 12:54:05,ゆかりとイアの「ゲーセンラジオ」 番外編　漢気コアラを確保しにいくゆかりさん,sm45209396,False
48056,"T,I",2020,2020-06-17 20:09:02,【voiceroid車載 】ちょっと自転車でポタリングしてきた,sm37047681,2020-07-18 19:06:03,【いろポタ】色々な自転車でポタリング Part3【VOICEROID車載 】,sm37207939,False
49920,ぜよねこ,2016,2016-08-27 18:12:18,【第二回ひじき祭】 ゆかマキが旭山動物園へ行く,sm29532336,2016-08-27 18:12:18,【第二回ひじき祭】 ゆかマキが旭山動物園へ行く,sm29532336,False
56837,レグルス,2018,2018-11-28 19:00:01,【VOICEROID車載】ぼっちライダーとあかりちゃんが今日もどっか行くようです【紀伊長島α橋】,sm34240651,2022-06-01 17:00:00,【A.I.VOICE車載】R25が今日もどっか行くようです【南伊勢町お花見 編】,sm40552030,False
57745,しゃもじ,2016,2016-10-25 01:18:06,【MT-03】ささらん車載でpart1 秩父の大滝食堂に行こう！【ばくおん！】,sm29903005,2021-10-09 23:02:02,【バイク】秩父の正丸峠に行ってみよう！ささらん車載でpart35【パスタもあるよ】,sm39455399,False
59802,わいえほ,2022,2022-11-18 15:00:00,カメラ担いで行けるところまで 自転車編#2,sm41387298,2026-05-24 01:53:04,【タンゲコトエ奉納祭2026】南阿蘇サイクリング,sm46348240,True
60115,ODEKO_SUNSHINE,2026,2026-07-03 21:27:25,【VOICEVOX車載】那須高原でソロキャンプ - 燻製を作るよ【Vlog】,sm46505429,2026-07-03 21:27:25,【VOICEVOX車載】那須高原でソロキャンプ - 燻製を作るよ【Vlog】,sm46505429,True
62900,dio98,2020,2020-05-12 20:26:02,やる夫がバイク車載動画っぽいものを作るようです part2 池島・ハウステンボス編 ～まいてつ～,sm36849203,2021-08-30 06:11:00,やる夫がバイク車載動画っぽいものを作るようです part4 九州北部遊郭編（後編）,sm39259666,False
65351,きくたん,2023,2023-02-12 16:32:02,【LMROID朝月車載】北海道札幌市　「パープルロード」　【第二回地元紹介祭】,sm41785978,2023-12-10 19:00:00,【LMROID朝月】オロロンラインを小樽まで走ってきたぜ！【車載動画】,sm43130307,False
68508,わっく,2020,2020-03-15 22:30:00,【1分弱車載祭】気ままに一人 熊本大分プチ旅行記 2019年秋,sm36519110,2020-03-15 22:30:00,【1分弱車載祭】気ままに一人 熊本大分プチ旅行記 2019年秋,sm36519110,False
74355,はんず,2016,2016-09-24 23:30:00,NC750Xで出撃！北海道ツーリング編Part.1【京町セイカ】,sm29712548,2022-01-16 21:00:00,北海道ツーリングWithアフリカツイン 前編,sm39906445,False
75810,nekodaisuki,2023,2023-12-24 22:14:02,バイク用リアバッグ_GiviXL08を雑に紹介,sm43187306,2023-12-24 22:14:02,バイク用リアバッグ_GiviXL08を雑に紹介,sm43187306,False
80946,Millius,2019,2019-08-30 04:43:02,【東北きりたん車載】秋田から一人でどこまでドライブ出来るかやってみた Vol.1,sm35610848,2020-01-07 09:00:00,【東北きりたん車載】秋田から一人でどこまでドライブ出来るかやってみた Vol.9,sm36193155,False
82110,ａｒａ1127,2018,2018-05-06 01:04:25,PCXで往く国道168号線の旅【紲星あかり車載】,sm33164628,2026-07-12 12:34:21,山梨レ●プ！宮入貝絶対殺すマンと化した県民（淫夢要素少）,sm46540203,True
84177,zomuzomu,2014,2014-10-03 05:59:29,【バイク車載動画】葛西臨海公園に日の出を見に行こう【テスト】,sm24604538,2026-07-19 18:00:00,【九州一周完了】八日間で巡る九州一周ツーリング！西と南を目指します #10 一周したのでフェリーで帰ります！,sm46565374,True
84373,妖刀蟹蒲鉾,2020,2020-08-29 13:02:02,【VOICEROID車載】ウチのVULCANが一番かわいい Part試乗【第六回ひじき祭】,sm37433886,2022-06-10 02:05:03,【VOICEROID日帰り観光】ウチのVULCANが一番かわいい Part二速目,sm40598776,False
86679,あたご,2022,2022-07-07 16:18:02,【原付車載祭】秩父ツーリング.log,sm40728151,2022-11-01 17:48:02,伊豆半島.log,sm41312341,False
86750,Auviw,2022,2022-02-12 22:33:02,【バイク車載動画】尾張信貴山　泉浄院の駐車場へ行く【ゆっくり実況】,sm40032365,2022-02-12 22:33:02,【バイク車載動画】尾張信貴山　泉浄院の駐車場へ行く【ゆっくり実況】,sm40032365,False
93240,おひや,2023,2023-11-23 00:00:00,【あかりのとっとこツアー】うどん県で階段登山！？【パークアンドライド旅行祭企画】,sm43055934,2023-11-23 00:00:00,【あかりのとっとこツアー】うどん県で階段登山！？【パークアンドライド旅行祭企画】,sm43055934,False
94906,なすのゆきは,2021,2021-06-22 21:00:00,ロリコンみことがきりたんとどっか行く 第四話「はじめてのしゃさいばん」,sm38924788,2021-07-08 16:00:00,ロリコンみことがきりたんとどっか行く 第五話「本州最南端 潮岬」,sm39000122,False
97427,ぶらうにー@みりあ,2025,2025-08-24 23:04:04,【A.I.VOICE車載】くるまではしる。＠神戸市須磨区【夜語トバリ】,sm45333566,2025-08-24 23:04:04,【A.I.VOICE車載】くるまではしる。＠神戸市須磨区【夜語トバリ】,sm45333566,True
99108,かずさのすけ,2018,2018-03-05 15:27:12,【1080p】琴葉姉妹と国道2号線を走ってみた その1,sm32836415,2018-03-05 15:27:12,【1080p】琴葉姉妹と国道2号線を走ってみた その1,sm32836415,False
101781,Kisugi,2018,2018-10-31 20:37:02,琴葉さんと同行二人以上,sm34104236,2018-11-20 23:58:02,琴葉さんと同行二人以上 Part2,sm34203082,False
104713,ななし,2021,2021-01-20 18:30:00,ウナきりゆるりぶらり旅いっかいめ「いずも、まつえりょこー」【VOICEROID旅行】,sm38134798,2023-10-12 17:30:00,あかりと！「はまだとさんべをいく」【日帰り旅行祭2023】,sm42870865,False
107071,メシウム,2021,2021-01-19 23:57:02,AT車で行くお気軽ツーリング日誌 第0回 広島県世羅町（せらワイナリー～夢吊橋）【ADV150】,sm38146055,2022-04-13 00:31:02,AT車で行くお気軽ツーリング日誌 第9回 無人の野を行く冬四国カルスト（高知県・愛媛県）【NC750X DCT】,sm40310327,False
112753,a2c,2020,2020-09-22 02:43:02,GSF1200で塩屋崎灯台に行ってきたよ,sm37558281,2026-07-19 18:00:00,【スタート・ゴール間距離0km】富士カートコース【シンプル車載動画投稿祭2026】,sm46566422,True
114184,カゴシマックス,2024,2024-11-21 16:05:04,【スーパーカブツーリング】来てん！宮崎 ツーリングキャンペーン その１『道の駅くしま』,sm44344508,2025-04-21 09:49:03,ルーピン畑へ【鹿児島県東串良町柏原海岸】,sm44899442,False
116579,骨折,2019,2019-06-09 20:15:02,気まぐれに風を感じて行く車載動画っぽいもの（仮）その２～前編～,sm35241866,2020-07-31 06:30:02,公道カートで気まぐれに風を感じて行く車載動画っぽいもの その１６～その２～,sm37274899,False
116805,ゼータ,2016,2016-07-02 00:20:23,【青森から】東北6県リレー Part.2 【秋田へ】,sm29162027,2016-07-02 00:20:23,【青森から】東北6県リレー Part.2 【秋田へ】,sm29162027,False
117202,とすてむ,2022,2022-04-08 23:34:03,【自転車車載】ぐらべる・とらべる！ #1 初ライド・江ノ島編,sm40291684,2024-05-29 18:00:00,ポタ高自転車部 ～第12回榛名山ヒルクライム編～ 【聖地巡礼投稿祭：遅刻組】,sm43846357,False
125612,れんこんさぶれ,2018,2018-08-18 00:00:00,そらさんの部屋 002 ヤマハ・トリシティ,sm33694550,2018-08-18 00:00:00,そらさんの部屋 002 ヤマハ・トリシティ,sm33694550,False
126006,エヌシ,2019,2019-03-28 20:23:06,【紲星あかり車載】～ Community of Opencar life ～ Part0【搭載予定】,sm34867496,2020-05-29 17:41:02,【紲星あかり車載】～ Community of Opencar life ～ Part5,sm36942903,False
126444,むーさん,2018,2018-04-07 20:51:24,【車載動画】商用車で叶える物語〜商用車でも輝きたい！〜 【アルト】 Part 1,sm33016284,2019-05-11 14:24:11,【車載動画】マキさんがS2000で車載オフに参加してきたみたいですよ,sm35107603,False
129480,ダミン・オブ・ザ・イヤー,2021,2021-10-24 22:42:03,【VOICEROID車載】もう自由にバイクのろう！　#1,sm39528869,2021-11-10 01:12:02,【VOICEROID車載】もう自由にバイクのろう！　気まぐれ訪越編#1,sm39602687,False
130895,NEETFront,2017,2017-06-17 10:59:20,【東北きりたん車載】千葉県道の駅完全制覇の旅(1日目Part1),sm31409041,2017-07-03 08:28:19,【東北きりたん車載】千葉県道の駅完全制覇の旅(1日目Part2),sm31504032,False
131719,hatopopo,2014,2014-03-06 00:38:45,Ｋａｗａｓａｋｉ　GPZ750R　車載テスト,sm23028609,2014-03-06 00:38:45,Ｋａｗａｓａｋｉ　GPZ750R　車載テスト,sm23028609,False
132030,あいへん,2024,2024-08-16 17:23:03,【10秒動画祭～ニコニコ復活編～】涼しさを求めて,sm43976857,2026-07-07 00:00:00,【シンプル車載投稿祭】ちょっと林道お散歩行ってくる【VOICEROID車載】,sm46483363,True
132724,ぜっとん,2017,2017-08-02 20:13:15,【S660】色んな道を走りたい＃01【試作】,sm31678141,2018-11-10 18:33:02,【S660】色んな道を走りたい＃09【YZサーキット東part2】,sm34152451,False
136189,デビル38号,2015,2015-01-25 01:01:30,琴葉茜と行く、似非関西弁ツーリング　～富士スカイライン前編～,sm25419273,2015-01-26 01:02:20,琴葉茜と行く、似非関西弁ツーリング　～富士スカイライン後編～,sm25428028,False
140356,和泉治,2018,2018-05-14 16:55:51,クロスカブで上信地方に行こう！ part.1【和泉小旅　長編2】,sm33208447,2018-07-10 05:57:02,クロスカブで上信地方に行こう！ Part.3【和泉小旅　長編2】,sm33501466,False
141538,ヘキナ,2019,2019-03-08 22:12:01,たまにいくならこんな神社5,sm34746172,2019-03-08 22:12:01,たまにいくならこんな神社5,sm34746172,False
142344,あらせ,2023,2023-12-17 22:37:02,2万円のバイクだってサーキットを走りたい,sm43159364,2025-07-15 19:00:00,【第一回カキョウヨサリ公式投稿祭】借り物バイクでサーキット,sm45188286,False
144361,MAK,2024,2024-10-19 09:50:03,【中国うさぎの因幡見聞録】#11_魚料理「海」（鳥取県東伯郡琴浦町）,sm44229922,2026-07-13 17:00:00,【中国うさぎの因幡見聞録】#16_布原駅（岡山県新見市）,sm46543499,True
145745,付箋,2021,2021-01-22 06:12:02,【CeVIO車載】旅動画はじめました『晩冬の富良野・美瑛編』【オリキャラ・北海道巡り】,sm38155606,2021-06-03 10:11:02,【CeVIO車載】北海道巡り「晩冬の富良野・美瑛」Part.2　白金・青い池,sm38830779,False
146919,麦粉,2020,2020-09-01 21:00:00,【主＋VOICEROID車載】レンタルで往く琵琶湖一周の旅 Part1【Harley-Davidson IRON883】,sm37453627,2020-10-23 06:00:00,【主＋VOICEROID車載】レンタルで往く琵琶湖一周の旅 Part5(終)【Harley-Davidson IRON883】,sm37708341,False
150108,みそにこ,2020,2020-12-17 00:50:02,【自転車車載】あかりちゃんをサイクリングに連れ出しました,sm37973662,2024-12-19 08:12:03,【自転車車載】あかりちゃんを鳥取すごい！ライドに連れ出しました 29回目,sm44439689,False
151187,いわし / 極弱魚類,2024,2024-10-19 22:43:04,【日帰り旅行祭2024】埼玉・群馬レトロ自販機巡り,sm44232356,2026-07-31 22:30:00,【#セイカフェス2026】第16回東北ずん子スタンプラリー(2026)前編　～超ヤバイ！本当に小学５年生か？～,sm46607716,True
152501,にょきの人,2021,2021-07-10 00:25:02,【ボイチェビ嘘予告祭】長崎お散歩探訪記 二人でさるく,sm39007243,2022-08-20 11:02:00,【第八回ひじき祭】長崎お散歩探訪記「二人でさるく」01【VOICEROID車載・旅行】,sm40933343,False
156226,ソーマ,2018,2018-12-31 18:00:00,雨が降るたび服が透ける九州バイク旅　Part1【ボイロ＆Cevio】,sm34406087,2024-04-23 18:00:00,憧れのバイクをついに購入しました！,sm43696131,False
156710,ふともも,2018,2018-07-20 11:36:02,【空撮ツーリング】R1でいく借金して日本縦断 [Part.0]【VOICEROID車載】,sm33555236,2018-07-20 11:36:02,【空撮ツーリング】R1でいく借金して日本縦断 [Part.0]【VOICEROID車載】,sm33555236,False
158227,ラッチ・アスト,2021,2021-09-25 05:57:02,涼月と行く佐世保旅行R【その２】,sm39385015,2026-03-21 18:05:00,【手抜き車載祭】涼月と行く 新札幌で朝ラー,sm46081612,True
161516,山だ山,2022,2022-02-20 18:25:02,【地元紹介祭】消滅都市鷲宮【VOICEROID車載】,sm40070938,2023-07-10 01:36:02,味のイサム【シンプル車載動画投稿祭】,sm42465149,False
161546,NK,2018,2018-06-12 22:00:00,【ロードバイク】結月とゆかりは遊びたい -大洗Part1 往路前編-【VOICEROID車載】,sm33356277,2025-03-20 20:31:00,【ロードバイク】結月とゆかりは遊びたい -ツール・ド・御朱印-【VOICEROID車載】,sm44785230,False
163380,さむかわ,2025,2025-07-16 18:42:03,バイクを買ったよつむぎちゃん【VOICEROID車載】,sm45193410,2025-07-17 02:41:04,【シンプル車載動画投稿祭2025】高速道路だよつむぎちゃん【VOICEROID車載】,sm45194856,False
166938,さどる,2017,2017-02-06 01:57:17,【Ninja1000】 房総ツーリング　前編 【結月ゆかり】,sm30578290,2018-09-26 21:00:00,【Ninja1000】キャノンボール【結月ゆかり】,sm33917897,False
168374,クーデルト,2023,2023-12-04 10:17:02,バイクで撮影に行きたい＃1 CB650F,sm43104241,2026-07-08 03:32:16,シンプル車載動画　　ちょっとサーキット行ってくるレインボースポーツNinja250SL,sm46525374,True
171082,ててら＝てら,2020,2020-07-02 23:24:02,東北きりたんの原付でお出かけ　神田明神へ,sm37127839,2020-07-02 23:24:02,東北きりたんの原付でお出かけ　神田明神へ,sm37127839,False
172265,kktm,2019,2019-08-25 14:54:02,【Part1】紲星あかりとVStrom250でぶらりお散歩in志賀島,sm35588997,2019-08-25 14:54:02,【Part1】紲星あかりとVStrom250でぶらりお散歩in志賀島,sm35588997,False
176554,カレント,2025,2025-04-07 19:27:04,GSファンライドに行った話,sm44853711,2026-07-26 21:49:16,GS FUN RIDEに行った話,sm46593909,True
181064,島結しまゆ,2015,2015-05-16 10:00:00,【北海道】旅慣れる為の車載動画part7【番外編】,sm26266008,2026-05-27 23:00:00,【ぬいぐるみ旅行祭】静内の桜と馬とぬい【個人Vtuber】,sm46363154,True
181069,ankosan,2021,2021-03-08 18:24:02,初心者ドライバー葵、走る「R254～神津牧場」（琴葉姉妹実況テスト投稿）,sm38386852,2025-01-10 03:15:03,初心者ドライバー葵、走る「十石峠」,sm44522027,False
181337,かもめ,2021,2021-04-02 23:00:00,紲星あかりがバイクで道の駅行くだけの動画【丹波マーケス】,sm38517063,2021-05-06 23:00:00,紲星あかりがバイクでサウナ行くだけの動画【ウェルビー栄】,sm38697349,False
183061,あまぐも,2019,2019-05-16 00:41:02,【夢の？輪生活】車載動画始めました,sm35129334,2019-05-16 00:41:02,【夢の？輪生活】車載動画始めました,sm35129334,False
183455,シャッチマン,2021,2021-11-25 22:14:03,【ロードバイク車載】せいか祭り,sm39670669,2022-09-30 00:00:00,京町セイカのクロモリサイクリング_03【しまなみ海道】,sm41104397,False
185521,きたむぅ,2015,2015-09-30 07:07:00,【VFR800F】新シリーズ決定！？新たな相棒紹介【納車】,sm27257991,2020-03-24 22:13:02,【1分弱車載祭】CRF250L納車されたので猿ヶ島行くよ,sm36565139,False
189498,炭鉱のカナリア,2018,2018-12-20 23:33:02,【紲星あかり車載】迷彩セローと食べるあかりちゃんとウィリーと【福井から伊勢志摩】,sm34348217,2021-12-25 15:09:02,おバイク車載日記：朝風呂ツーリング,sm39802834,False
197973,ロマン派社畜,2022,2022-06-21 03:51:02,山中湖、電動キックボードで何キロ走れるか,sm40654784,2023-03-11 18:34:02,春日部つむぎとサイドカー URALで走る首都高速,sm41913905,False
202117,hikaru,2021,2021-03-06 01:54:02,【A.I.VOICE車載】テスト投稿（タイトル未定）,sm38373384,2022-04-03 17:23:03,【A.I.VOICE車載】丸山千枚田ツーリング,sm40268587,False
205210,ぐんにょり野郎,2018,2018-08-21 23:18:02,琴葉姉妹と今日は何処に行こう？オフロードコース編Vol.1【VOICEROID車載】,sm33728775,2019-01-20 22:45:02,琴葉姉妹と今日は何処に行こう？Vol.2「トンカツ浅井・前編」【VOICEROID車載】,sm34504711,False
209316,ぎったん,2016,2016-05-03 18:00:00,丹後半島ツーリング【ONE】,sm28764924,2020-03-19 21:26:02,【１分弱車載祭】いあおねで和歌山いこうぜ！【CeVIO車載】,sm36538197,False
211907,なっちぃ,2019,2019-12-29 13:37:02,【VOICEROID車載】バイクに乗ってちょっとそこまで【納車編】,sm36151779,2020-03-15 00:00:00,【1分弱車載祭】バイクに乗ってちょっとそこまで　番外【佐布里池　梅まつり】,sm36463577,False
213441,ぷち竜,2020,2020-02-02 13:32:02,【ボイロ自転車】ゆかり・マキのポタリング日記 #1 ～みちのくサイクリングロード編～ 【前編】,sm36308834,2020-05-23 17:20:00,弦巻マキのポタリング日記 ZWIFT出張版(仮),sm36909517,False
220656,三楽斎,2018,2018-05-22 06:36:14,[車載動画]茨城県フルーツライン,sm33246198,2020-09-08 23:38:02,【PCX車載】磐梯吾妻スカイライン,sm37490272,False
223405,うかれれ,2017,2017-05-26 21:00:00,【年越し宗谷岬】2016-17 北海道ツーリング冬 その6,sm31282783,2024-03-03 09:00:00,レンタカーで流氷を見に行った話 #4/4 【VOICEROID】,sm43476600,False
223788,ルズムーン,2020,2020-02-29 19:48:02,【VOICEROID車載】名古屋発！ゆかり達の愉快なバイクツーリング ＃1【ninja400】,sm36438552,2026-07-26 18:00:00,ゆかりの愉快な四国ツーリング　#3［愛媛→徳島］,sm46592072,True
227322,ヶ崎,2021,2021-09-11 19:51:03,ユカリとアカリと納車の日のおじs…お兄さん【VOICEROID車載】,sm39319655,2026-06-26 22:03:31,ユカリとアカリと御嶽エクスプローラーパークとおじs…お兄さん【VOICEROID車載】,sm46481244,True
229505,七一,2020,2020-12-05 21:27:03,【バイク車載】バイクに乗って、撮影する動画　Part.1 ラーメン食いに行く【徳島県】,sm37919103,2024-05-04 20:40:03,【CBR650R】散歩ツーリング　鳴門スカイライン【バイク車載】,sm43746937,False
234415,家族亭 呉璽立児,2020,2020-03-16 22:49:02,【CeVIO車載】ささつづ道内ひざくりげ ワカサギ釣り道中,sm36524555,2022-06-15 13:25:02,ささらとおバイクデビューツーリング（札幌〜増毛）,sm40625232,False
236208,かもしま,2017,2017-05-28 22:38:19,ゆかりさんとヤエー何人できるかな,sm31298855,2018-08-12 22:16:02,ゆかりさんとヤエー何人できるかな Part6,sm33679602,False
236715,八ヶ蔵,2024,2024-10-20 20:57:03,【日帰り旅行祭】2024SSTRに参加！！御前崎→千里浜【走行距離1214㌔】,sm44236101,2024-10-20 20:57:03,【日帰り旅行祭】2024SSTRに参加！！御前崎→千里浜【走行距離1214㌔】,sm44236101,False
238092,User 238092,2013,2013-02-24 19:37:49,車載動画　川崎～川越その1,sm20175638,2013-03-01 00:33:50,車載動画　川崎～川越その2,sm20211867,False
238298,Makoto,2025,2025-02-26 18:00:00,2017-2018 北海道年越しドライブ part1【VOICEROID車載】【ソフトウェアトーク車載】,sm44699968,2026-07-05 19:12:49,【ソフトウェアトーク車載】2024北海道キャンプ旅 ～神々の遊ぶ庭～【ソフトウェアトーク登山】,sm46516173,True
241577,にらたま,2024,2024-02-04 22:34:02,ゆるポタ22「サイクルボール房総いちスペシャルデー」無料弁当なんかに釣られないクマー,sm43354989,2024-02-04 22:34:02,ゆるポタ22「サイクルボール房総いちスペシャルデー」無料弁当なんかに釣られないクマー,sm43354989,False
242905,はづき,2019,2019-10-14 13:00:00,【沼津編-1】まじぇすてぃっく part1 ｢はじめてのみどりいろ｣【ずんきり車載】,sm35812744,2025-12-14 18:13:00,【茨城巡礼編】まじぇすてぃっくX part.8 ｢聖地と！麺を！茨城で！｣【あかり車載】,sm45726435,True
246289,kuwa,2017,2017-09-01 20:35:41,ゆかりさんと行く北海道キャンツー2017 Part0,sm31849476,2025-07-21 19:00:00,【ONE車載】まだ見ぬ景色にみせられて。-ブルーインパルス編-【シンプル車載動画投稿祭2025】,sm45200472,False
248745,みなづき,2022,2022-07-10 22:33:03,【原付車載祭】琴葉姉妹がハンターカブでお散歩するだけ,sm40750801,2026-07-20 22:44:39,唯世かのんがトレーサーでお散歩するだけ【ソバカラウドン編】(シンプル車載動画投稿祭),sm46572506,True
250064,ぽな粉,2021,2021-10-16 19:00:00,おねちゃんOИ Theチェコバイク その1,sm39489801,2026-07-19 19:00:00,おねちゃんOИ Theチェコバイク その48,sm46565911,True
250559,キヨマサ,2019,2019-07-10 22:38:02,気まぐれツーリング　with 紲星あかり,sm35382345,2022-11-07 19:00:00,気まぐれツーリング日記　2021北海道　４日目,sm41325060,False
252743,やくさん,2024,2024-05-26 22:11:02,恒見朽網線曽根新田工区、供用開始当日に車で走ってきた,sm43837841,2026-01-20 21:00:00,東北イタコ・MAZDA2爆走◯◯ドライ部　#1 MAZDA2を受領しましたわ,sm45856553,True
258741,いつ,2022,2022-10-26 06:48:02,【VOICEROID車載】沼津人の110CC【びゅうお】,sm41282854,2026-07-07 00:05:00,【シンプル車載動画投稿祭2026】沼津人の110CC【下田あじさい祭り】,sm46521061,True
259069,こしば,2019,2019-05-19 17:24:02,紲星あかりと断固ゆっくりツーリング Part.01【VOICEROID車載】,sm35145988,2020-05-24 23:38:02,紲星あかりと断固ゆっくりツーリング Part.03【VOICEROID車載】,sm36918395,False
